pat_date	pat_userid	pat_num_actions
2015-06-04	25325641	4
2015-06-05	4295	10
2015-06-05	207517	15
2015-06-05	416184	4
2015-06-05	1168880	1
2015-06-05	5360838	2
2015-06-05	6196463	1
2015-06-05	6682565	1
2015-06-05	9676078	107
2015-06-05	10614794	2
2015-06-05	13588723	2
2015-06-05	13821812	105
2015-06-05	14643131	2
2015-06-05	15564627	2
2015-06-05	16397225	15
2015-06-05	18418173	4
2015-06-05	18488006	12
2015-06-05	19234405	1
2015-06-05	19959423	5
2015-06-05	21339858	6
2015-06-05	22150306	4
2015-06-05	23175163	4
2015-06-05	23748255	6
2015-06-05	23863110	15
2015-06-05	24012321	13
2015-06-05	24536213	19
2015-06-05	25106867	11
2015-06-06	1544984	1
2015-06-06	1646408	2
2015-06-06	4381155	4
2015-06-06	4984038	2
2015-06-06	5197671	3
2015-06-06	5360838	2
2015-06-06	8209418	1
2015-06-06	9676078	68
2015-06-06	10614794	6
2015-06-06	13821812	168
2015-06-06	15364288	1
2015-06-06	15799856	6
2015-06-06	16397225	65
2015-06-06	17863160	13
2015-06-06	18189084	12
2015-06-06	21659507	18
2015-06-06	21733618	1
2015-06-06	23039188	2
2015-06-06	23175163	5
2015-06-06	23863110	8
2015-06-06	24321320	23
2015-06-06	24536213	10
2015-06-07	79	9
2015-06-07	829880	8
2015-06-07	1759632	2
2015-06-07	2290552	3
2015-06-07	2790592	2
2015-06-07	4381155	4
2015-06-07	5360838	24
2015-06-07	9676078	107
2015-06-07	10357594	3
2015-06-07	10614794	8
2015-06-07	13588723	4
2015-06-07	13821812	46
2015-06-07	14593520	1
2015-06-07	15891802	2
2015-06-07	16397225	9
2015-06-07	17863160	15
2015-06-07	21166720	1
2015-06-07	21733618	1
2015-06-07	21840846	3
2015-06-07	22150306	6
2015-06-07	22537453	22
2015-06-07	23175163	3
2015-06-07	23748255	5
2015-06-07	23863110	14
2015-06-07	24321320	6
2015-06-07	24796666	12
2015-06-08	79	1
2015-06-08	4295	16
2015-06-08	74615	1
2015-06-08	207517	11
2015-06-08	1759632	14
2015-06-08	1826888	4
2015-06-08	2429012	8
2015-06-08	4381155	2
2015-06-08	5197671	6
2015-06-08	5315381	2
2015-06-08	5360838	9
2015-06-08	9676078	19
2015-06-08	10357594	2
2015-06-08	10614794	6
2015-06-08	11760349	23
2015-06-08	13588723	10
2015-06-08	13821812	86
2015-06-08	15364288	13
2015-06-08	16397225	4
2015-06-08	17863160	10
2015-06-08	18488006	6
2015-06-08	18622101	33
2015-06-08	19959423	2
2015-06-08	22150306	12
2015-06-08	23175163	2
2015-06-08	24282447	2
2015-06-08	24299302	11
2015-06-08	24321320	10
2015-06-08	24796666	17
2015-06-08	25133407	14
2015-06-09	4295	24
2015-06-09	53685	3
2015-06-09	196471	1
2015-06-09	207517	2
2015-06-09	342151	5
2015-06-09	680711	7
2015-06-09	2157954	2
2015-06-09	5197671	6
2015-06-09	5360838	5
2015-06-09	6196463	1
2015-06-09	9676078	54
2015-06-09	10357594	3
2015-06-09	10614794	2
2015-06-09	11322693	1
2015-06-09	13588723	4
2015-06-09	13821812	203
2015-06-09	15799856	6
2015-06-09	16397225	2
2015-06-09	17449355	4
2015-06-09	17863160	2
2015-06-09	18622101	12
2015-06-09	19261965	1
2015-06-09	19818307	1
2015-06-09	19959423	5
2015-06-09	22150306	17
2015-06-09	23175163	1
2015-06-09	23863110	2
2015-06-09	24346608	5
2015-06-09	24407922	29
2015-06-09	24536213	6
2015-06-09	24544211	15
2015-06-09	24796666	17
2015-06-09	25133407	93
2015-06-10	79	2
2015-06-10	4295	16
2015-06-10	53685	6
2015-06-10	196471	2
2015-06-10	1168880	2
2015-06-10	1414762	5
2015-06-10	1492328	1
2015-06-10	2157954	4
2015-06-10	2512606	2
2015-06-10	2886642	2
2015-06-10	6196463	1
2015-06-10	6894576	4
2015-06-10	9676078	43
2015-06-10	10357594	1
2015-06-10	13588723	24
2015-06-10	13821812	130
2015-06-10	15564627	22
2015-06-10	15799856	18
2015-06-10	16397225	1
2015-06-10	19818307	1
2015-06-10	19928789	8
2015-06-10	19959423	9
2015-06-10	21840846	19
2015-06-10	22945049	2
2015-06-10	24321320	128
2015-06-10	24536213	1
2015-06-10	24796666	6
2015-06-11	79	1
2015-06-11	4295	20
2015-06-11	53685	14
2015-06-11	207517	10
2015-06-11	2512606	27
2015-06-11	2922800	1
2015-06-11	5197671	2
2015-06-11	6196463	1
2015-06-11	6682565	1
2015-06-11	7505908	54
2015-06-11	8586922	2
2015-06-11	9676078	24
2015-06-11	11440641	8
2015-06-11	13571521	1
2015-06-11	13588723	10
2015-06-11	13821812	369
2015-06-11	17370235	6
2015-06-11	18488006	3
2015-06-11	19407754	12
2015-06-11	19959423	9
2015-06-11	21886425	2
2015-06-11	23039188	3
2015-06-11	24207737	1
2015-06-11	24321320	27
2015-06-11	24619723	3
2015-06-11	24731466	2
2015-06-11	24796666	8
2015-06-11	25420061	17
2015-06-12	4295	39
2015-06-12	57673	20
2015-06-12	207517	9
2015-06-12	2016996	1
2015-06-12	4555919	4
2015-06-12	5197671	1
2015-06-12	5360838	2
2015-06-12	7505908	33
2015-06-12	8586922	1
2015-06-12	9676078	122
2015-06-12	10728040	2
2015-06-12	11226188	2
2015-06-12	11760349	4
2015-06-12	13588723	34
2015-06-12	13821812	14
2015-06-12	13975403	1
2015-06-12	14539932	2
2015-06-12	15139576	11
2015-06-12	15566186	14
2015-06-12	15891802	2
2015-06-12	16265574	3
2015-06-12	17370235	6
2015-06-12	19959423	6
2015-06-12	21415354	22
2015-06-12	21685244	7
2015-06-12	21733618	3
2015-06-12	22150306	4
2015-06-12	23863110	39
2015-06-12	24012321	6
2015-06-12	24321320	59
2015-06-12	24796666	16
2015-06-12	25136741	10
2015-06-12	25420061	10
2015-06-13	53685	10
2015-06-13	207517	2
2015-06-13	5333362	6
2015-06-13	5360838	6
2015-06-13	7505908	510
2015-06-13	9676078	119
2015-06-13	11760349	4
2015-06-13	13821812	219
2015-06-13	15139576	7
2015-06-13	15679460	57
2015-06-13	15799856	4
2015-06-13	18189084	9
2015-06-13	18488006	3
2015-06-13	18783712	1
2015-06-13	19407754	24
2015-06-13	21415354	11
2015-06-13	21717051	1
2015-06-13	21886425	2
2015-06-13	23039188	7
2015-06-13	24207737	6
2015-06-13	24619723	3
2015-06-13	24796666	7
2015-06-13	25153857	5
2015-06-13	25420061	6
2015-06-13	25434004	17
2015-06-14	53685	3
2015-06-14	136864	16
2015-06-14	461300	2
2015-06-14	2512606	4
2015-06-14	2766075	1
2015-06-14	4381155	2
2015-06-14	5197671	2
2015-06-14	7505908	247
2015-06-14	9676078	48
2015-06-14	10357594	1
2015-06-14	11760349	1
2015-06-14	13588723	74
2015-06-14	13821812	108
2015-06-14	15139576	10
2015-06-14	16860320	14
2015-06-14	18189084	78
2015-06-14	19477919	30
2015-06-14	22632709	2
2015-06-14	22945049	2
2015-06-14	23039188	6
2015-06-14	23175163	9
2015-06-14	23748255	7
2015-06-14	24796666	17
2015-06-14	24799826	4
2015-06-14	24812962	42
2015-06-14	24844794	3
2015-06-14	25434004	13
2015-06-15	4295	18
2015-06-15	53685	24
2015-06-15	1168880	2
2015-06-15	1646408	2
2015-06-15	2484495	1
2015-06-15	5197671	5
2015-06-15	5360838	15
2015-06-15	9676078	141
2015-06-15	11760349	7
2015-06-15	12585163	1
2015-06-15	13588723	52
2015-06-15	13821812	14
2015-06-15	15139576	2
2015-06-15	15564627	30
2015-06-15	17168387	8
2015-06-15	17370235	12
2015-06-15	19959423	16
2015-06-15	21685244	7
2015-06-15	23748255	3
2015-06-15	24796666	2
2015-06-15	24812962	34
2015-06-15	25153857	6
2015-06-15	25432563	18
2015-06-16	4295	24
2015-06-16	53685	4
2015-06-16	196471	6
2015-06-16	1168880	11
2015-06-16	1646408	2
2015-06-16	4555919	4
2015-06-16	5360838	2
2015-06-16	10614794	18
2015-06-16	11571461	4
2015-06-16	13588723	2
2015-06-16	13821812	21
2015-06-16	15139576	14
2015-06-16	15566186	10
2015-06-16	16998582	4
2015-06-16	17168387	14
2015-06-16	17863160	2
2015-06-16	18189084	29
2015-06-16	19928789	12
2015-06-16	19959423	10
2015-06-16	20852651	3
2015-06-16	22094539	1
2015-06-16	23748255	5
2015-06-16	24619723	2
2015-06-16	25153857	12
2015-06-16	25432563	3
2015-06-17	4295	4
2015-06-17	53685	2
2015-06-17	150564	4
2015-06-17	196471	6
2015-06-17	416184	3
2015-06-17	1168880	3
2015-06-17	2136008	1
2015-06-17	2512606	2
2015-06-17	5360838	9
2015-06-17	6682565	1
2015-06-17	7505908	29
2015-06-17	10357594	1
2015-06-17	13821812	74
2015-06-17	15139576	6
2015-06-17	15776738	1092
2015-06-17	16860320	10
2015-06-17	18189084	71
2015-06-17	21491290	1
2015-06-17	21733618	1
2015-06-17	21886425	2
2015-06-17	23175163	4
2015-06-17	23428938	1
2015-06-17	23872047	1
2015-06-17	24416395	2
2015-06-17	24484530	1
2015-06-17	24796666	2
2015-06-17	24812962	33
2015-06-17	25325641	6
2015-06-17	25420061	1
2015-06-18	4295	28
2015-06-18	53685	9
2015-06-18	150564	2
2015-06-18	207517	8
2015-06-18	416184	1
2015-06-18	1168880	6
2015-06-18	1646408	2
2015-06-18	4984038	4
2015-06-18	6196463	9
2015-06-18	6682565	2
2015-06-18	7505908	183
2015-06-18	9676078	20
2015-06-18	9830510	2
2015-06-18	13821812	6
2015-06-18	15776738	576
2015-06-18	19390481	23
2015-06-18	19512211	46
2015-06-18	19928789	4
2015-06-18	19959423	3
2015-06-18	21733618	2
2015-06-18	21895182	18
2015-06-18	22089808	17
2015-06-18	23748255	6
2015-06-18	23763220	2
2015-06-18	24416395	1
2015-06-18	24619723	7
2015-06-18	24731466	2
2015-06-18	24796666	4
2015-06-18	25227926	12
2015-06-18	25325641	2
2015-06-18	25420061	3
2015-06-18	25432563	3
2015-06-19	4295	28
2015-06-19	136864	13
2015-06-19	1168880	18
2015-06-19	2157954	5
2015-06-19	3533381	2
2015-06-19	3681258	8
2015-06-19	5360838	9
2015-06-19	6196463	1
2015-06-19	7505908	140
2015-06-19	9676078	12
2015-06-19	10568707	2
2015-06-19	10614794	6
2015-06-19	10867422	1
2015-06-19	10903890	4
2015-06-19	10962883	1
2015-06-19	11916782	3
2015-06-19	12023796	4
2015-06-19	13588723	7
2015-06-19	13821812	42
2015-06-19	15776738	8
2015-06-19	17863160	17
2015-06-19	18622101	34
2015-06-19	19390481	23
2015-06-19	19512211	14
2015-06-19	19959423	7
2015-06-19	21415354	6
2015-06-19	22089808	1
2015-06-19	22150306	12
2015-06-19	23039188	2
2015-06-19	23595433	7
2015-06-19	23748255	9
2015-06-19	24012321	2
2015-06-19	24416395	2
2015-06-19	24619723	55
2015-06-19	24796666	8
2015-06-19	24844794	1
2015-06-19	25325641	2
2015-06-19	25420061	9
2015-06-20	4381155	2
2015-06-20	5360838	4
2015-06-20	6682565	2
2015-06-20	7505908	234
2015-06-20	9676078	196
2015-06-20	10867422	1
2015-06-20	10903890	4
2015-06-20	12023796	2
2015-06-20	13821812	186
2015-06-20	15433182	4
2015-06-20	15532149	8
2015-06-20	15776738	13
2015-06-20	17863160	4
2015-06-20	18650035	2
2015-06-20	19059602	2
2015-06-20	21545668	10
2015-06-20	21685244	5
2015-06-20	22089808	13
2015-06-20	22150306	2
2015-06-20	23748255	5
2015-06-20	24289919	1
2015-06-20	24619723	14
2015-06-20	24796666	2
2015-06-20	25420061	28
2015-06-21	53685	7
2015-06-21	1827336	73
2015-06-21	2489738	10
2015-06-21	2512606	18
2015-06-21	5360838	2
2015-06-21	7505908	299
2015-06-21	9676078	117
2015-06-21	10357594	3
2015-06-21	13588723	19
2015-06-21	13821812	282
2015-06-21	15776738	2
2015-06-21	18892583	4
2015-06-21	19818307	1
2015-06-21	20919629	2
2015-06-21	21840846	4
2015-06-21	22089808	25
2015-06-21	23039188	4
2015-06-21	24101482	2
2015-06-21	24619723	107
2015-06-21	24796666	4
2015-06-21	24812962	14
2015-06-21	25420061	21
2015-06-22	79	5
2015-06-22	4295	16
2015-06-22	53685	2
2015-06-22	1168880	10
2015-06-22	1827336	24
2015-06-22	2512606	46
2015-06-22	4381155	1
2015-06-22	5360838	2
2015-06-22	6196463	6
2015-06-22	7505908	270
2015-06-22	9676078	118
2015-06-22	10023696	36
2015-06-22	10829383	2
2015-06-22	11760349	29
2015-06-22	13616371	1
2015-06-22	13821812	15
2015-06-22	13975403	1
2015-06-22	15139576	8
2015-06-22	15364288	8
2015-06-22	15776738	230
2015-06-22	15891802	4
2015-06-22	17823581	5
2015-06-22	17944818	6
2015-06-22	21415354	14
2015-06-22	23039188	6
2015-06-22	23748255	5
2015-06-22	24321320	15
2015-06-22	24619723	5
2015-06-22	24796666	4
2015-06-22	24812962	89
2015-06-22	25136741	13
2015-06-22	25420061	4
2015-06-23	79	1
2015-06-23	4295	21
2015-06-23	12176	2
2015-06-23	170099	1
2015-06-23	1168880	3
2015-06-23	2489738	3
2015-06-23	2512606	22
2015-06-23	7505908	484
2015-06-23	9078664	2
2015-06-23	9412278	1
2015-06-23	9676078	34
2015-06-23	10357594	2
2015-06-23	10614794	3
2015-06-23	10728040	4
2015-06-23	11760349	16
2015-06-23	13588723	15
2015-06-23	13821812	57
2015-06-23	15564627	14
2015-06-23	15776738	361
2015-06-23	17823581	1
2015-06-23	17863160	2
2015-06-23	19928789	10
2015-06-23	19959423	8
2015-06-23	21835215	4
2015-06-23	22089808	14
2015-06-23	23161404	2
2015-06-23	24039894	5
2015-06-23	24812962	1
2015-06-23	25153857	1
2015-06-23	25420061	1
2015-06-24	79	1
2015-06-24	4295	38
2015-06-24	1168880	3
2015-06-24	1921264	21
2015-06-24	7505908	135
2015-06-24	10614794	29
2015-06-24	10951369	23
2015-06-24	11760349	21
2015-06-24	13616371	5
2015-06-24	13821812	76
2015-06-24	15139576	6
2015-06-24	15776738	250
2015-06-24	15891802	1
2015-06-24	17688569	7
2015-06-24	18189084	7
2015-06-24	18892583	6
2015-06-24	19818307	1
2015-06-24	19959423	5
2015-06-24	22089808	15
2015-06-24	22632709	1
2015-06-24	23161404	2
2015-06-24	23175163	4
2015-06-24	23748255	12
2015-06-24	24321320	25
2015-06-24	24619723	3
2015-06-24	25265719	2
2015-06-24	25420061	1
2015-06-25	4295	24
2015-06-25	53685	9
2015-06-25	1544984	1
2015-06-25	2136008	2
2015-06-25	2512606	8
2015-06-25	3887259	1
2015-06-25	5360838	1
2015-06-25	7505908	124
2015-06-25	9412278	5
2015-06-25	13616371	1
2015-06-25	13821812	37
2015-06-25	15776738	318
2015-06-25	15891802	1
2015-06-25	17322254	1
2015-06-25	17746512	17
2015-06-25	18418173	3
2015-06-25	18892583	5
2015-06-25	19285809	1
2015-06-25	19959423	2
2015-06-25	21545668	1
2015-06-25	21717051	2
2015-06-25	21886425	1
2015-06-25	22089808	2
2015-06-25	22150306	4
2015-06-25	23039188	15
2015-06-25	23970182	14
2015-06-25	24321320	8
2015-06-25	24484530	27
2015-06-25	24619723	3
2015-06-25	24796666	2
2015-06-25	24812962	265
2015-06-25	25265719	1
2015-06-25	25519390	32
2015-06-26	4295	16
2015-06-26	5360838	8
2015-06-26	6682565	1
2015-06-26	7505908	307
2015-06-26	9412278	2
2015-06-26	9639277	3
2015-06-26	10614794	18
2015-06-26	13821812	16
2015-06-26	15532149	16
2015-06-26	17863160	8
2015-06-26	18189084	22
2015-06-26	18418173	2
2015-06-26	18488006	1
2015-06-26	18892583	5
2015-06-26	19407754	4
2015-06-26	19500131	1
2015-06-26	19818307	1
2015-06-26	19959423	2
2015-06-26	21415354	20
2015-06-26	21886425	2
2015-06-26	23175163	5
2015-06-26	23863110	2
2015-06-26	23970182	10
2015-06-26	24289919	2
2015-06-26	24299302	11
2015-06-26	24321320	33
2015-06-26	24619723	46
2015-06-26	24796666	4
2015-06-26	24812962	51
2015-06-27	150564	6
2015-06-27	2136008	2
2015-06-27	2489738	1
2015-06-27	5360838	19
2015-06-27	7505908	323
2015-06-27	9639277	8
2015-06-27	10357594	2
2015-06-27	10614794	10
2015-06-27	12023796	1
2015-06-27	13821812	77
2015-06-27	15532149	3
2015-06-27	15891802	5
2015-06-27	17716702	8
2015-06-27	17863160	10
2015-06-27	18189084	5
2015-06-27	19500131	3
2015-06-27	21886425	2
2015-06-27	22150306	4
2015-06-27	23175163	6
2015-06-27	23970182	3
2015-06-27	24101482	3
2015-06-27	24321320	43
2015-06-27	24484530	15
2015-06-27	24619723	23
2015-06-27	24812962	17
2015-06-28	150564	1
2015-06-28	5360838	21
2015-06-28	6682565	1
2015-06-28	7505908	31
2015-06-28	9412278	5
2015-06-28	9639277	1
2015-06-28	9676078	1
2015-06-28	10614794	6
2015-06-28	13616371	1
2015-06-28	13821812	28
2015-06-28	15776738	36
2015-06-28	16860320	4
2015-06-28	17746512	6
2015-06-28	18189084	78
2015-06-28	18892583	19
2015-06-28	19500131	6
2015-06-28	21545668	5
2015-06-28	22150306	2
2015-06-28	23039188	10
2015-06-28	23703235	65
2015-06-28	23748255	10
2015-06-28	24321320	13
2015-06-28	24484530	38
2015-06-28	24619723	18
2015-06-28	25136741	5
2015-06-28	25166182	7
2015-06-28	25420061	2
2015-06-28	25530780	6
2015-06-29	4295	4
2015-06-29	53685	4
2015-06-29	1414762	3
2015-06-29	5360838	2
2015-06-29	7505908	35
2015-06-29	9412278	2
2015-06-29	9676078	1
2015-06-29	10614794	2
2015-06-29	13616371	1
2015-06-29	13821812	28
2015-06-29	15566186	18
2015-06-29	15707762	2
2015-06-29	17746512	2
2015-06-29	17779745	22
2015-06-29	17863160	2
2015-06-29	18488006	4
2015-06-29	18892583	6
2015-06-29	21491290	1
2015-06-29	21545668	9
2015-06-29	23703235	63
2015-06-29	23815531	6
2015-06-29	24101482	10
2015-06-29	24321320	4
2015-06-29	24619723	8
2015-06-29	24812038	4
2015-06-29	25029221	3
2015-06-29	25166182	2
2015-06-29	25582059	1
2015-06-30	4295	2
2015-06-30	53685	2
2015-06-30	1414762	5
2015-06-30	4984038	10
2015-06-30	5238361	3
2015-06-30	5333362	1
2015-06-30	5360838	4
2015-06-30	7505908	45
2015-06-30	9412278	2
2015-06-30	13616371	2
2015-06-30	13821812	7
2015-06-30	17863160	7
2015-06-30	18189084	84
2015-06-30	19928789	4
2015-06-30	21545668	1
2015-06-30	21685244	18
2015-06-30	23175163	3
2015-06-30	23748255	8
2015-06-30	23815531	2
2015-06-30	24275433	1
2015-06-30	24321320	22
2015-06-30	24619723	48
2015-06-30	24812962	18
2015-06-30	25471656	1
2015-06-30	25540432	3
2015-07-01	79	1
2015-07-01	4295	26
2015-07-01	53685	9
2015-07-01	1870314	39
2015-07-01	4984038	8
2015-07-01	7505908	93
2015-07-01	10357594	1
2015-07-01	10614794	18
2015-07-01	11760349	4
2015-07-01	13821812	13
2015-07-01	14593520	3
2015-07-01	15139576	6
2015-07-01	15564627	24
2015-07-01	17863160	3
2015-07-01	19928789	14
2015-07-01	21415354	4
2015-07-01	21685244	22
2015-07-01	23175163	1
2015-07-01	23748255	2
2015-07-01	24101482	25
2015-07-01	24321320	2
2015-07-01	24619723	9
2015-07-01	24812962	82
2015-07-01	25471656	2
2015-07-01	25540432	1
2015-07-01	25599893	7
2015-07-01	25611010	28
2015-07-02	79	1
2015-07-02	4295	44
2015-07-02	1168880	1
2015-07-02	1870314	31
2015-07-02	4984038	6
2015-07-02	7505908	82
2015-07-02	9412278	1
2015-07-02	9676078	16
2015-07-02	9951654	22
2015-07-02	10357594	1
2015-07-02	10614794	16
2015-07-02	13821812	30
2015-07-02	17779745	14
2015-07-02	18189084	127
2015-07-02	18215845	3
2015-07-02	18892583	4
2015-07-02	19959423	1
2015-07-02	20419951	4
2015-07-02	21685244	59
2015-07-02	22150306	6
2015-07-02	23703235	37
2015-07-02	24101482	10
2015-07-02	24321320	2
2015-07-02	24619723	19
2015-07-02	25136741	8
2015-07-02	25611010	38
2015-07-03	150564	4
2015-07-03	1544984	1
2015-07-03	2790592	2
2015-07-03	4789749	60
2015-07-03	4984038	2
2015-07-03	5197671	4
2015-07-03	5360838	11
2015-07-03	6530726	26
2015-07-03	7304264	1
2015-07-03	7505908	34
2015-07-03	9412278	3
2015-07-03	9676078	102
2015-07-03	9951654	14
2015-07-03	10357594	3
2015-07-03	10614794	12
2015-07-03	10984523	12
2015-07-03	13821812	9
2015-07-03	16998582	4
2015-07-03	17311078	2
2015-07-03	17370235	8
2015-07-03	18189084	67
2015-07-03	18892583	3
2015-07-03	20419951	6
2015-07-03	22150306	10
2015-07-03	23175163	1
2015-07-03	23703235	42
2015-07-03	23815531	4
2015-07-03	24289919	4
2015-07-03	24619723	9
2015-07-03	25166182	2
2015-07-04	4295	5
2015-07-04	57673	14
2015-07-04	1455149	26
2015-07-04	4381155	4
2015-07-04	4789749	80
2015-07-04	5360838	14
2015-07-04	7219979	23
2015-07-04	7505908	408
2015-07-04	9412278	2
2015-07-04	9951654	16
2015-07-04	13821812	14
2015-07-04	19928789	12
2015-07-04	21545668	9
2015-07-04	22632709	2
2015-07-04	23175163	2
2015-07-04	23703235	20
2015-07-04	24101482	4
2015-07-04	24416395	1
2015-07-04	24619723	17
2015-07-04	24812038	2
2015-07-04	25106867	3
2015-07-04	25124517	10
2015-07-04	25166182	4
2015-07-04	25382587	6
2015-07-04	25540432	6
2015-07-04	25611010	28
2015-07-05	1046972	2
2015-07-05	2512606	4
2015-07-05	4789749	52
2015-07-05	5360838	10
2015-07-05	7505908	223
2015-07-05	9412278	2
2015-07-05	9676078	26
2015-07-05	9951654	8
2015-07-05	10357594	5
2015-07-05	10614794	8
2015-07-05	13821812	56
2015-07-05	16852310	5
2015-07-05	18189084	6
2015-07-05	18622101	21
2015-07-05	18985077	8
2015-07-05	21545668	1
2015-07-05	22166722	2
2015-07-05	23703235	15
2015-07-05	23815531	2
2015-07-05	24012321	1
2015-07-05	24321320	4
2015-07-05	24416395	3
2015-07-05	24619723	10
2015-07-05	25166182	2
2015-07-05	25611010	1
2015-07-06	4295	26
2015-07-06	196471	1
2015-07-06	1168880	14
2015-07-06	1870314	4
2015-07-06	2512606	11
2015-07-06	4789749	20
2015-07-06	4984038	8
2015-07-06	5360838	13
2015-07-06	7505908	280
2015-07-06	9412278	1
2015-07-06	9676078	75
2015-07-06	10023696	23
2015-07-06	10357594	4
2015-07-06	10614794	13
2015-07-06	10929479	4
2015-07-06	10962883	1
2015-07-06	11760349	6
2015-07-06	13821812	125
2015-07-06	15566186	18
2015-07-06	15776738	57
2015-07-06	18189084	46
2015-07-06	18488006	3
2015-07-06	18892583	7
2015-07-06	19928789	28
2015-07-06	22150306	6
2015-07-06	23703235	15
2015-07-06	23748255	9
2015-07-06	23815531	2
2015-07-06	24619723	5
2015-07-06	24812962	25
2015-07-07	4295	32
2015-07-07	196471	3
2015-07-07	1168880	1
2015-07-07	1870314	10
2015-07-07	1943537	8
2015-07-07	1992122	1
2015-07-07	4984038	4
2015-07-07	5360838	2
2015-07-07	7505908	221
2015-07-07	9951654	13
2015-07-07	10023696	15
2015-07-07	10614794	16
2015-07-07	13821812	345
2015-07-07	15364288	2
2015-07-07	15469129	1
2015-07-07	15564627	2
2015-07-07	15776738	98
2015-07-07	16860320	4
2015-07-07	16998582	2
2015-07-07	17370235	6
2015-07-07	19639226	2
2015-07-07	21035594	1
2015-07-07	21943430	20
2015-07-07	22434203	1
2015-07-07	23703235	2
2015-07-07	24416395	3
2015-07-07	24619723	12
2015-07-07	24812962	35
2015-07-07	25136741	1
2015-07-07	25151159	10
2015-07-07	25471656	11
2015-07-08	4295	16
2015-07-08	150564	1
2015-07-08	455421	3
2015-07-08	1168880	1
2015-07-08	1646408	31
2015-07-08	2512606	9
2015-07-08	4789749	1
2015-07-08	4984038	12
2015-07-08	5360838	28
2015-07-08	7505908	115
2015-07-08	9676078	4
2015-07-08	9951654	2
2015-07-08	12529706	1
2015-07-08	13821812	24
2015-07-08	15776738	7
2015-07-08	17370235	4
2015-07-08	17500133	23
2015-07-08	18189084	34
2015-07-08	22150306	6
2015-07-08	23039188	2
2015-07-08	23703235	3
2015-07-08	23748255	6
2015-07-08	24619723	18
2015-07-08	24812962	81
2015-07-08	25166182	2
2015-07-08	25471656	13
2015-07-09	4295	34
2015-07-09	492056	2
2015-07-09	1646408	5
2015-07-09	2512606	23
2015-07-09	2766075	1
2015-07-09	4984038	4
2015-07-09	5360838	14
2015-07-09	7505908	73
2015-07-09	9676078	17
2015-07-09	9951654	11
2015-07-09	10357594	8
2015-07-09	12553070	6
2015-07-09	13821812	13
2015-07-09	15566186	58
2015-07-09	15776738	40
2015-07-09	17500133	12
2015-07-09	18189084	178
2015-07-09	18488006	2
2015-07-09	18650529	7
2015-07-09	21832781	11
2015-07-09	22150306	10
